created_date,hashtags,num_hashtags,tweet_length,tweet_text,group,token_count,split_count,token_diff
2020-08-28 23:20:46,,0,136,Caterpillar 938M Wheel Loader - TCF Bank Construction - Detroit - Michigan https://t.co/rj2qgCd8Pn via @YouTube… https://t.co/gLp7K0nAjP,promask,18,16,2
2020-08-28 23:20:44,masks fundraiser BarkForLife,3,140,I don’t think I’ll ever be finished making #masks. We’ll be doing a #fundraiser soon for #BarkForLife with paw prin… https://t.co/KCFqwoZQ8T,promask,30,21,9
2020-08-28 23:19:51,Covid19 risk WearAMask livealoha,4,76,#Covid19 activity #risk chart. #WearAMask #livealoha https://t.co/Id44f4sZp0,promask,12,7,5
2020-08-28 23:19:43,,0,140,'We appreciate you guys': Wisconsin police aka Nazis in armored vehicles thanked armed militia and gave out water b… https://t.co/lyoqowzZ7e,promask,24,20,4
2020-08-28 23:18:10,,0,140,Y’all! If you could wear a damn mask I would greatly appreciate it since my library is unable to get many of my req… https://t.co/fegRhMs98k,promask,27,25,2
2020-08-28 23:18:06,Nov3 WearAMask JoeBiden VoteBlue resist CoronaVirus,6,132,crooks make crooked deals https://t.co/xnIJgxbF8M #Nov3 #WearAMask #JoeBiden #VoteBlue #resist #CoronaVirus… https://t.co/mDEfDqhGDT,promask,20,12,8
2020-08-28 23:15:47,,0,140,"On the upside, we won't have a second wave, at least.

Hard to have a second wave when we never crested the first o… https://t.co/zkWC8T1k7P",promask,31,25,6
2020-08-28 23:15:43,,0,138,"Man, I miss your calmness and on air demeanor. It was both comforting and reassuring. Wish you were still on air.… https://t.co/Xx9mYdwdPT",promask,27,22,5
2020-08-28 23:14:26,WearAMask,1,123,"@NHSMillion A high speed camera captures the important difference a face mask can make 😳
https://t.co/WeWKiGyaA2
#WearAMask",promask,20,17,3
2020-08-28 23:14:15,WearAMask,1,56,Not ideal obviously!  #WearAMask https://t.co/1OIJm7dlw0,promask,8,5,3
2020-08-28 23:14:10,Thom WearAMask,2,39,"@RealNoraC #Thom is a moron.
#WearAMask",promask,10,6,4
2020-08-28 23:13:32,WearAMask,1,68,Kick COVID out of our Communities #WearAMask https://t.co/UCdClmu96b,promask,9,8,1
2020-08-28 23:13:19,TrumpFailed,1,140,"@clairecmc #TrumpFailed 3,000,000 more Viewers for Biden @DNC convention. Poor ratings and people at risk for nothi… https://t.co/bkbp421145",promask,21,18,3
2020-08-28 23:12:56,WearAMask NoMasks facecover pandemic,4,135,Checkout this little short I directed on whether or not to wear a mask https://t.co/AMxiXyNThz #WearAMask #NoMasks #facecover #pandemic,promask,23,19,4
2020-08-28 23:11:23,MaskUpMN WearAMask WearADamnMask movienight,4,83,Movie night #MaskUpMN #WearAMask #WearADamnMask #movienight https://t.co/Sh3QxeepIw,promask,11,7,4
2020-08-28 23:11:08,WearAMask,1,75,That's a lot of people in the stadium... #WearAMask https://t.co/KtDWwqgmAl,promask,13,10,3
2020-08-28 23:10:47,WearAMask,1,57,I want this on a mask. #WearAMask https://t.co/XHM0ggKDr3,promask,10,8,2
2020-08-28 23:09:31,CoronavirusPandemic COVID19,2,136,California leaders reach deal to extend eviction protections for tenants. ⁦@KTLA⁩ #CoronavirusPandemic #COVID19… https://t.co/odFKLmYPTj,promask,18,14,4
2020-08-28 23:07:44,WearAMask,1,133,"COVID-19 reinfection reported in Nevada patient, researchers say - Yahoo News https://t.co/kvJSUqN0cy via @GoogleNews  re: #WearAMask",promask,20,16,4
2020-08-28 23:06:37,WearAMask,1,69,Class mascots are ready for Monday.#WearAMask https://t.co/duQtKsyC65,promask,7,7,0
2020-08-28 23:05:56,,0,139,I’m trying to listen to all points of view but could you even imagine a plane full of people booing the pilot just… https://t.co/e05Sh5cqN5,promask,26,24,2
2020-08-28 23:05:02,Flowers Reusable Preppy Facemask,4,140,Floral Face Mask Beige Brown Cotton #Flowers Washable #Reusable 3 Layer  Fabric #Preppy #Facemask Cover Handmade in… https://t.co/VFJAUulwFB,promask,24,18,6
2020-08-28 23:04:20,,0,136,"The energy in Chelsea, in NYC, in the building where I have dreamed big and loved bigger, is on fire at 7 pm. 🔥… https://t.co/DvPaJsMlKp",promask,30,25,5
2020-08-28 23:04:17,EarlyVote MailInVote VoteinPerson WearAMask,4,140,"Wanna wear our masks😷? Pre-order one today! Let's get ready to #EarlyVote, #MailInVote or #VoteinPerson! #WearAMask… https://t.co/1cTvavduq8",promask,30,17,13
2020-08-28 23:04:05,,0,140,"The mandate voted on last night, which was to go into effect on Monday, has already been rescinded.I seriously can'… https://t.co/twerkfnwqK",promask,27,21,6
2020-08-28 23:02:31,,0,140,"In the ND capitol area, Mandan schools report 10 COVID cases after 1st week. Active cases: 2163. Our understaffed h… https://t.co/6JmcUVJ9bK",promask,26,21,5
2020-08-28 23:02:26,,0,136,Victoria’s stage four rules overwhelmingly supported – aside from being able to visit immediate family members.… https://t.co/wSe79kCk76,promask,20,17,3
2020-08-28 23:02:02,,0,140,"More robust than standard surgical masks or simple cloth bandanas, the KN95 Face Mask features a robust 5-layer des… https://t.co/WtYjt5SGUo",promask,24,20,4
2020-08-28 23:01:54,win wearamask,2,107,Ive just entered to win family masks worth £65 with @kensingtonmums #win #wearamask https://t.co/lFu6mzCVVc,promask,18,14,4
2020-08-28 23:01:13,,0,132,Wearing a mask reduces the spread of COVID-19 and helps Tennesseans stay safe and helps reopen the economy.… https://t.co/0aY5UTvcdw,promask,21,19,2
2020-08-28 23:01:09,maskup dontbeadick itsnotpolitical itsscience wearamask bekind,6,114,"#maskup #dontbeadick #itsnotpolitical #itsscience #wearamask😷 #bekind @ New York, New York https://t.co/vegHiL2qls",promask,20,12,8
2020-08-28 23:00:59,memories goodtimes,2,132,"Throwback to a few years ago, getting ready to go out. Before going out was a problem. #memories #goodtimes… https://t.co/cjZOF3hM7O",promask,26,20,6
2020-08-28 23:00:52,WearAMask,1,84,Wearing a mask is my very best fashion statement. #WearAMask https://t.co/OXBp3rs5Y0,promask,13,11,2
2020-08-28 23:00:39,WearAMask,1,69,Our healthcare workers are heroes. #WearAMask https://t.co/tEw9dk2TL4,promask,9,7,2
2020-08-28 23:00:03,,0,140,The YMCA in Boyle Heights invites pet owners to pick up FREE pet food every Wednesday starting at 11am while suppli… https://t.co/XbMQdDSDRK,promask,24,22,2
2020-08-28 23:00:03,WearAMask,1,59,Listen to Kate Winslet: #WearAMask! https://t.co/4pqTuFzNOH,promask,9,6,3
2020-08-28 22:58:52,,0,139,"@25ftPhantom Dark because of the mix of tards, try hardship and those that need practice. Practice. More practice.… https://t.co/rbsvCi8T0r",promask,24,19,5
2020-08-28 22:58:31,WearAMask MaskUpND,2,109,UND’s President Armacost on keeping a healthy campus community. #WearAMask #MaskUpND  https://t.co/lLZZ8Oyxan,promask,17,12,5
2020-08-28 22:57:58,WearAMask WritingCommnunity senryu,3,99,"#WearAMask #WritingCommnunity #senryu 

near-lethal    
a double cheeseburger 
at the hospital cafe",promask,19,11,8
2020-08-28 22:57:48,WearAMask,1,59,Also being responsible!!!#WearAMask https://t.co/YJ9J4A5GZX,promask,4,4,0
2020-08-28 22:57:39,,0,139,I’m proud of the part I’m playing in a safe reopening to campus @ConnCollege. So many have worked so hard for this… https://t.co/uRPCmyag1Z,promask,27,23,4
2020-08-28 22:56:54,virus WearAMask,2,123,Stop traveling and spreading the #virus you are making people sick. @VP @realDonaldTrump #WearAMask https://t.co/wjlZ3rT6pA,promask,18,15,3
2020-08-28 22:56:20,MaskUp,1,140,Our Hero Masks are fashionable AND functional. Head on over to https://t.co/4BIGt7tEAf and let us help you #MaskUp!… https://t.co/PGp8wPjts6,promask,23,19,4
2020-08-28 22:56:05,coronavirus yql WearAMask,3,71,Two more people catch #coronavirus in Lethbridge Friday #yql #WearAMask,promask,13,10,3
2020-08-28 22:55:52,,0,140,@PKellyMLB @Joemanc31 @GovNedLamont I’ve been a staunch proponent of mask wearing and will continue to. Based on re… https://t.co/9NjG9MTMgP,promask,22,19,3
2020-08-28 22:54:55,BackToSchool BSB WearAMask,3,99,Ok so this is the best thing on the internet. #BackToSchool #BSB #WearAMask https://t.co/EfbTGLucKz,promask,18,14,4
2020-08-28 22:54:37,COVID19 WearAMask,2,115,"#COVID19
#WearAMask

There is a path out of America’s COVID-19 mess—if we choose to take it https://t.co/RsdFzNjsG1",promask,24,17,7
2020-08-28 22:54:10,,0,140,Absolutely love this ad and it’s message. Not a fan of the fat shaming and Covid denying that’s happening or the tr… https://t.co/mJMifksP3m,promask,28,23,5
2020-08-28 22:54:03,,0,137,Covid-19 Times - Driving Ann Arbor - UM Shutdown Around the Corner - Cor... https://t.co/14dAGlbcCP via @YouTube… https://t.co/MRMGyDfsTr,promask,20,18,2
2020-08-28 22:53:26,كورونا COVIDー19 COVID19 VirusCorona كوفيد_19 WearAMask,6,97,"Wear a mask😷
#كورونا #COVIDー19 #COVID19 #VirusCorona #كوفيد_19 #WearAMask https://t.co/CGK30FXyqP",promask,18,10,8
2020-08-28 22:53:16,WearAMask,1,42,@SuzeQKnits Wear a mask America #WearAMask,promask,7,6,1
2020-08-28 22:52:46,fridayfeels useyoursurroundings wearamask beatcovid stayhealthy positivity getfit,7,135,"Masked Moose
*
*
*
#fridayfeels #useyoursurroundings 
#wearamask 
#beatcovid
#stayhealthy #positivity 
#getfit… https://t.co/Ftc2IyVEuU",promask,29,13,16
2020-08-28 22:51:16,DoucheyDucey COVID19 WearAMask,3,124,@ECMcLaughlin @GavinNewsom Your 🍀. I live in a state with a Trump Ass Kisser of a Governor #DoucheyDucey #COVID19 #WearAMask,promask,24,20,4
2020-08-28 22:50:11,Art Artistic Creative,3,139,"@DrBartacus M y Special thread
🍎
APPLE A DAY KEEPS THE 
DOCTOR AWAY
🍎
MIND IN THE CLOUDS

#Art #Artistic #Creative… https://t.co/3q8hBwL1Yf",promask,32,22,10
2020-08-28 22:49:56,,0,140,@Mike_Pence @realDonaldTrump I’m totally going with @JoeBiden this election.  Too many criminals within the trump a… https://t.co/ojVg4Kwiyk,promask,21,17,4
2020-08-28 22:49:18,,0,139,".⁦@SenThomTillis⁩ says one thing and does the other. If you’re going to talk the talk son, walk the walk. Put your… https://t.co/qOAq0VDmfw",promask,27,22,5
2020-08-28 22:48:17,WearAMask,1,116,"Brazil had 855 Covid deaths and over 43,000 new cases in the last 24 hours. People must be so frightened. #WearAMask",promask,24,21,3
2020-08-28 22:48:17,truthbomb thoughtoftheday InItTogether,3,140,"Day #157 of @DanielleLaPorte #truthbomb

""What do people thank you for most often?""

#thoughtoftheday #InItTogether… https://t.co/ZHswR8pO6p",promask,26,16,10
2020-08-28 22:47:46,,0,138,@Rosie_wearamask @phinandme @JoeBiden @KamalaHarris @KingRezizt @Wobbledance1 @claypaulnobles @laxref12 @XXpatgrl… https://t.co/GRJnsLxuOK,promask,11,10,1
2020-08-28 22:47:21,Pandemic,1,140,"The grocer I work for has had record growth during this #Pandemic, is opening 50 new stores within the next year an… https://t.co/qp4LisgBkr",promask,26,23,3
2020-08-28 22:47:08,sailormoon chibiusa wearamask anime,4,79,"✨Wear a mask ✨
#sailormoon #chibiusa #wearamask  #anime https://t.co/rPqDaePcKW",promask,16,9,7
2020-08-28 22:46:25,,0,140,Visited @IKEAUK Wembley late afternoon today. Far too busy for safe social distancing despite the vast footprint of… https://t.co/idVYLnaEfT,promask,21,19,2
2020-08-28 22:46:15,,0,140,"Vic COVID numbers have dipped below 100, which is great progress. Sadly many lives still being lost.

Let’s keep th… https://t.co/IQHpmbtsoH",promask,27,21,6
2020-08-28 22:44:31,TrumpTalksTrump JoeBiden POTUS,3,144,"#TrumpTalksTrump will not take ownership—THIS IS HIS WATCH &amp; NOT #JoeBiden 

TRUMPS THE #POTUS NOT BIDEN! 

No answ… https://t.co/V89LUHbGXi",promask,30,19,11
2020-08-28 22:44:17,,0,135,"""It's Friday so anything goes!""

Talking to @AlisonMorrisNOW about wastewater, feces and viruses ... awesome!!… https://t.co/lR8cmjwg0d",promask,25,16,9
2020-08-28 22:43:59,Covidiots,1,140,@SCee57 I would say no but the unfortunate truth is if that if the #Covidiots do become infected they WILL likely b… https://t.co/WrIj0civ3H,promask,25,23,2
2020-08-28 22:43:46,PublicHealthOverPolitics PeopleOverProfit,2,140,@DawnKA @cdc @FDA So disappointing... and dangerous— this cannot stand. #PublicHealthOverPolitics #PeopleOverProfit… https://t.co/mz1qLIhXDw,promask,20,13,7
2020-08-28 22:43:36,,0,137,Covid-19 Times - Driving Ann Arbor - Urban Living - Development - Archit... https://t.co/BTuD9nzgdS via @YouTube… https://t.co/c6cXeBeYCW,promask,19,17,2
2020-08-28 22:43:35,,0,140,"Estimates are we could save 67,000 people from dying by December 31, 2020, if we all wore masks whenever we are out… https://t.co/Cf0YFvLNTp",promask,26,23,3
2020-08-28 22:41:25,,0,143,@JaneMHunt Yeah the lightweight @10DowningStreet is not so keen to try &amp; run the egg in hand past that fine player… https://t.co/TmryjmjCTD,promask,25,22,3
2020-08-28 22:41:00,,0,144,New look of the CTE homeroom. Spacing &amp; dividers to keep our students safe. Definitely looking forward to school st… https://t.co/tgP6j22nmL,promask,26,21,5
2020-08-28 22:40:56,WearAMask,1,62,Really scary! Stay safe and #WearAMask https://t.co/jHqfJq0ORu,promask,9,7,2
2020-08-28 22:40:28,StayHome WorkFromHome GetBackToWork EatOutToHelpOut SocialDistancing OneMetrePlus StayAlert,7,135,#StayHome #WorkFromHome #GetBackToWork #EatOutToHelpOut 2 Metres #SocialDistancing #OneMetrePlus #StayAlert No… https://t.co/K4ZRfFw7C4,promask,19,11,8
2020-08-28 22:40:01,WearAMask WearADamnMask,2,63,Hair did yday #WearAMask #WearADamnMask https://t.co/XEBGwKRmeU,promask,8,6,2
2020-08-28 22:39:49,CoronavirusPandemic COVIDー19 WearAMask,3,90,Frenziedly reminder 😄✌️✊ #CoronavirusPandemic #COVIDー19 #WearAMask https://t.co/lfywnolfiA,promask,13,7,6
2020-08-28 22:39:45,COVIDー19,1,140,A man in Nevada is in the hospital with his SECOND #COVIDー19 infection. His re-infection happened within a month of… https://t.co/45vWc7Gur8,promask,26,21,5
2020-08-28 22:38:55,,0,139,"94 COVID-19 cases overnight in Victoria. Double digits... Well done everyone! 15 more days left of stage 4, we can… https://t.co/TkcYHorqWz",promask,26,21,5
2020-08-28 22:36:46,WearAMask CutenessOverload doubleshotoflove,3,131,"🐱⛱☀️⛱☀️🐱☀️⛱☀️⛱🐱
⛱Double Weekend Cuteness⛱
🐱⛱☀️⛱☀️🐱☀️⛱☀️⛱🐱

#WearAMask 
#CutenessOverload 
#doubleshotoflove https://t.co/VsDy0i9Obx",promask,47,9,38
2020-08-28 22:35:24,,0,140,"Next person that says, ""If masks work and you're wearing one, why do you care if I do? You're safe, right?"" gets th… https://t.co/0GWTBlpOAU",promask,34,24,10
2020-08-28 22:35:04,,0,137,Covid-19 Times - Driving Ann Arbor - Urban Development Architecture - Hu... https://t.co/W4tzqnHW03 via @YouTube… https://t.co/njYrUgpTIN,promask,18,16,2
2020-08-28 22:34:57,takingbacksunday tbs WearAMask,3,119,Allllll the appropriate @TBSOfficial merch at the zoo today 😁 #takingbacksunday #tbs #WearAMask https://t.co/KMkOTrUVa8,promask,17,14,3
2020-08-28 22:34:49,,0,133,"@realDonaldTrump Why, isn’t 180,000 DEATHS enough?? Have YOU @realDonaldTrump  not killed enough Americans??… https://t.co/5a7PZXT3DC",promask,22,14,8
2020-08-28 22:34:00,covid19,1,140,"Magdy Eryan Massak, 64yo Pharmacist, New York City, died of #covid19 on 4/21.  He came alone from Egypt to make a b… https://t.co/eBUBDI7PdJ",promask,30,23,7
2020-08-28 22:33:12,NY,1,148,"Well, I hope this makes a difference &amp; lowers cases. But if you would have followed #NY @NYGovCuomo protocol &amp; stri… https://t.co/2krHXFlTfn",promask,30,22,8
2020-08-28 22:32:32,,0,140,There were still plenty of school supplies left for the afternoon crew to send out to students.  We were glad to ca… https://t.co/iCBf0vecCe,promask,26,23,3
2020-08-28 22:31:52,WearAMask,1,66,@Raidermike902 Trump and his supporters are killing us. #WearAMask,promask,11,9,2
2020-08-28 22:31:07,PhysicalDistancing WearAMask,2,101,@Local24Jalyn 1 mask out of those 11 men. Less than 10%. Great job #PhysicalDistancing and #WearAMask,promask,21,16,5
2020-08-28 22:30:37,WearAMask RULE WashingtonDC,3,100,Compare those obeying #WearAMask #RULE Lastnight vs Daytime 🇺🇸 #WashingtonDC https://t.co/S5Nem8eNnM,promask,15,11,4
2020-08-28 22:30:30,pandemic SARSCoV2 virus Corona,4,140,@Reuters Should any of this be surprising? The #pandemic of our times. #SARSCoV2 is not a typical #virus. #Corona h… https://t.co/oiuf8JVVLK,promask,29,21,8
2020-08-28 22:30:27,,0,140,@realDonaldTrump Thank you for clearly spelling out that you do not care about the health and safety of anyone othe… https://t.co/kFrSuMDEAk,promask,22,21,1
2020-08-28 22:29:30,WearAMask StreamDynamite,2,106,"it looks like she's stanning BTS 😍 

#WearAMask 
#StreamDynamite
@BTS_twt @setiogi https://t.co/Sw6Jlgar1o",promask,18,12,6
2020-08-28 22:28:04,StayLifted StonerFam WearAMask,3,139,"Happy Friday all,  don't forget hug your kid and call your mom.  Life is short.

#StayLifted #StonerFam 
#WearAMask https://t.co/aDmH1MJkIv",promask,30,19,11
2020-08-28 22:28:02,,0,140,"1b/ Have to mention the 1 year old who died in Cobb County. Tragic. 

This is real - even for children. Lower rates… https://t.co/y6oPN9AiOJ",promask,29,24,5
2020-08-28 22:27:41,,0,140,"While the indoor crew braved the heat of the gymnasium, the outside school supplies crew braved the heat, sunshine,… https://t.co/e8S7Le3pP3",promask,24,20,4
2020-08-28 22:26:17,,0,140,We all want football back. But that darn virus finds a way to spread even though we ignore the ways to fight it. Gr… https://t.co/K8ooNpWeAf,promask,28,25,3
2020-08-28 22:26:05,,0,137,Covid-19 Times - Driving Ann Arbor - Urban Architecture - Living - Liber... https://t.co/Te0CsYvs8I via @YouTube… https://t.co/uH6s3BMaZI,promask,19,17,2
2020-08-28 22:26:02,MaskUpWithJK WearAMask BTS JUNGKOOK btsarmy,5,111,"WEAR YOUR MASK, WASH YOUR HANDS. 

#MaskUpWithJK 
#WearAMask 
#BTS  
#JUNGKOOK #btsarmy https://t.co/I5iRCuVrdX",promask,23,12,11
2020-08-28 22:25:48,,0,140,@realDonaldTrump COVID is KEEPING college 🏈 Shut Down! College kids trying to go back keep getting Covid and the sc… https://t.co/b6APNqyw5F,promask,23,21,2
2020-08-28 22:25:31,,0,140,"3/ Schools 
 
Just found a great resource on school reporting from @MatthewBoedy https://t.co/AiJ1W9zKqY

A few are… https://t.co/eJja3FRrFC",promask,20,17,3
2020-08-28 22:25:19,,0,139,"STAY STRONG 🐾  〰️  Science is real. COVID is really real. We will need to claw for it, but cats are courageous. We… https://t.co/GvQwTFYcZm",promask,31,24,7
2020-08-28 22:24:36,,0,137,Covid-19 Times - Driving Ann Arbor - Urban Architecture - Living - Devel... https://t.co/j5F7Xd8oSv via @YouTube… https://t.co/HByh9fes4g,promask,20,17,3
2020-08-28 22:24:15,,0,140,@nwhuskies staff helped organize and hand out school supplies to our students today! We're excited to teach the kid… https://t.co/TGeUNN5BUT,promask,23,20,3
2020-08-28 22:24:08,,0,139,"Your @TigerNetwork 4th grade teachers can't wait to see you soon, wearing a mask of course! @covarrubias_k @CFBISD… https://t.co/6CTb5fPo9Z",promask,23,19,4
2020-08-28 22:24:03,WearAMask VoteBidenHarris2020,2,80,"Ugh. Not good, everyone. #WearAMask #VoteBidenHarris2020 https://t.co/Bvp7VSCOkB",promask,12,7,5
2020-08-28 22:23:36,negotiation COVIDー19,2,140,Teaching #negotiation in-person for the first time since the #COVIDー19 pandemic while also teaching via ZOOM simult… https://t.co/w5DusBpNLN,promask,23,18,5
2020-08-28 22:22:23,fullout omg legallymasked whatlikeitshard,4,139,"#fullout #omg 💖😷👊🏼👍🏼💖Repost @natalie_lander
・・・
What would Elle Woods do? 🎀 😷 #legallymasked #whatlikeitshard 
•
•… https://t.co/mRLglJVAnF",promask,34,17,17
2020-08-28 22:21:55,WearAMask,1,118,Way to follow the science there (again) #WearAMask avoid becoming another person added to the… https://t.co/eoT5YXi3rA,promask,20,16,4
2020-08-28 22:19:56,,0,137,Covid-19 Times - Driving Ann Arbor - UM Architecture - Ross School - Pla... https://t.co/X7c9ieG69F via @YouTube… https://t.co/PhUSgmBPQW,promask,20,18,2
2020-08-28 22:18:33,WearAMask,1,129,"@Small_YT_Help Hey friends
#WearAMask 
And Check out our channel
https://t.co/13BsYiwfWA
Where we drink beer and play video games",promask,23,18,5
2020-08-28 22:18:13,Florida exhausting ignorance selfquarantine monthsix deliveries 60plus,7,137,@MmeScience @ChrisMurphyCT I’m in #Florida  #exhausting #ignorance #selfquarantine #monthsix #deliveries #60plus… https://t.co/t6fmYHX5uY,promask,22,12,10
2020-08-28 22:16:56,Tgirl peepshows wearamask,3,125,"Tonight @ShowWorldLI we have Mariah, Marissa, Sammi, Alaya and Catherine. Our featured #Tgirl is Ginger #peepshows #wearamask",promask,24,17,7
2020-08-28 22:16:52,WearAMask,1,82,@setiogi @BTS_twt you all have to wear the mask properly like Jungkook. #WearAMask,promask,15,13,2
2020-08-28 22:16:36,MAGA WearAMask,2,125,#MAGA Trump will continue to ignore the coronavirus and that won't stop it killing people. #WearAMask https://t.co/ahFEiwGY9j,promask,21,17,4
2020-08-28 22:16:19,WearAMask WearADamnMask,2,133,"If everyone would wear a mask, we wouldn't have to wear masks anymore. It's just that simple. @RudyGiuliani #WearAMask #WearADamnMask",promask,27,20,7
2020-08-28 22:13:42,Return2Learn,1,140,Anyone notice the #Return2Learn spokesperson wasn’t wearing a mask as he led the protest at the @sjchealth dept tod… https://t.co/Xw2BNqFmsm,promask,23,20,3
2020-08-28 22:11:50,,0,140,"2 more weeks of this and cases back under 10/day and I'll be in a good mood.

Been there once and we can do it agai… https://t.co/qVkFFslNDe",promask,33,27,6
2020-08-28 22:11:28,WearAMask PowerRangersDay PowerRangers,3,138,"Don't forget to wear your mask when going out in public..

#WearAMask
@PowerRangers
#PowerRangersDay #PowerRangers https://t.co/5eF6jAlSVT",promask,24,16,8
2020-08-28 22:11:08,Nov3 WearAMask JoeBiden VoteBlue,4,136,A phony economy attended the Republican convention https://t.co/NNJZoqTzpo #Nov3 #WearAMask #JoeBiden #VoteBlue… https://t.co/N4zMTTZDgX,promask,18,13,5
2020-08-28 22:10:48,USA Trump2020NowMoreThanEver freedom,3,140,"You don’t have to love Trump, you just have to love this great nation 🇺🇸 #USA 

#Trump2020NowMoreThanEver  #freedom… https://t.co/p3Uezsg9CT",promask,28,19,9
2020-08-28 22:10:37,WearAMask TakeCharge BattleOn,3,105,We #WearAMask so @Cliff_WVB can win more five-set thrillers #TakeCharge #BattleOn https://t.co/jybjaD13CD,promask,17,12,5
2020-08-28 22:09:54,,0,140,"Here’s how Trump strong-armed the Secret Service into funneling money into his properties — costing taxpayers $900,… https://t.co/iYe082D4uF",promask,24,18,6
2020-08-28 22:09:20,NewTechnology COVID19 HealthTech tech WearAMask,5,112,Not just in the movies: BioVYZR 1.0 https://t.co/ldOknED9AT #NewTechnology #COVID19 #HealthTech #tech #WearAMask,promask,19,13,6
2020-08-28 22:09:16,Nov3 WearAMask JoeBiden VoteBlue,4,134,"even seen a white turd, here is a whole collection of them, smelly bunch #Nov3 #WearAMask #JoeBiden #VoteBlue… https://t.co/X0NCAIHAwL",promask,26,19,7
2020-08-28 22:08:25,,0,144,"Mr Swain, Mrs Babinec &amp; Mr Pilon would like to welcome you back to the 2020-2021 school year! They are working hard… https://t.co/rC51m87sQh",promask,30,23,7
2020-08-28 22:08:18,,0,139,Stupid Republican has no regrets about promoting conspiracy theory about reptile-human hybrids harvesting children… https://t.co/509LoA5AmZ,promask,18,15,3
2020-08-28 22:07:43,WearAMask,1,67,Yes sir! #WearAMask https://t.co/b8gKZkcNor https://t.co/74z8KgsBPK,promask,7,5,2
2020-08-28 22:07:35,,0,127,Trump-loving dirty tricksters named in robocall that’s spreading lies about mail-in voting in Michigan… https://t.co/1yM93BVSGN,promask,21,15,6
2020-08-28 22:07:35,getyourkneeoffournecks MarchOnWashington2020 MarchOnWashington WearAMask,4,139,@Reuters I support #getyourkneeoffournecks #MarchOnWashington2020 #MarchOnWashington Just ensure you #WearAMask to… https://t.co/lysmULOxUX,promask,17,12,5
2020-08-28 22:07:27,,0,132,Me trying to pretend that it doesn't look like I'm wearing panties on my face while I shop for groceries...… https://t.co/CHaOUL9Srq,promask,25,21,4
2020-08-28 22:07:19,WearAMask findthehelpers,2,115,Today’s masked selfie while visiting the @LSSCedu Sumter Center! #WearAMask #findthehelpers https://t.co/ImbPwpr3q8,promask,16,12,4
2020-08-28 22:07:01,,0,140,"“Trump, in his eagerness to see good economic numbers, chose to disregard warnings from health experts that returni… https://t.co/mN8ZbQyK5N",promask,23,19,4
2020-08-28 22:07:00,,0,135,‘So much dishonesty’: GOP rewrites history and praises coronavirus response as Trump wades into maskless crowd… https://t.co/gpAQcyOEI4,promask,21,17,4
2020-08-28 22:06:45,coronavirus covid19 facemasks mask wearamask,5,129,The Activities That Could Expose You To COVID-19 Ranked https://t.co/HFO417eSg4 #coronavirus #covid19 #facemasks #mask #wearamask,promask,20,15,5
2020-08-28 22:06:22,WearAMask Covid19,2,140,"If we could #WearAMask and follow modified restrictions, could we get  closer to normal: Months into #Covid19 pande… https://t.co/dZGiA4r35t",promask,26,19,7
2020-08-28 22:06:13,gottaloveourview wincountry fbf weekendvibes tgif,5,133,"It's Friday!  What are your plans for the weekend?  

#gottaloveourview #wincountry #fbf #weekendvibes #tgif… https://t.co/oSjmoUArgS",promask,26,15,11
2020-08-28 22:06:02,StayAtHome WearAMask wiseup,3,117,"It's not looking good Ireland, nobody needs a second wave 🌊

#StayAtHome 
#WearAMask 
#wiseup https://t.co/BS4mfiN9B7",promask,23,15,8
2020-08-28 22:05:34,,0,140,Gun-loving Republican arrested for choking his pregnant girlfriend during violent rampage - https://t.co/ImHsb1a3Cd… https://t.co/dx4PdNrll5,promask,17,14,3
2020-08-28 22:04:38,WearAMask,1,51,Making children #WearAMask is child abuse. Stop it.,promask,11,8,3
2020-08-28 22:04:26,WearAMask,1,134,"Thank you @VinGuptaMD for sharing this touching moment, rings the humanity to us that care deeply.  #WearAMask https://t.co/fG5NxE2JzS",promask,22,18,4
2020-08-28 22:04:03,getyourkneeoffournecks MarchOnWashington2020 MarchOnWashington WearAMask,4,139,I support #getyourkneeoffournecks #MarchOnWashington2020 #MarchOnWashington Just ensure you #WearAMask to curb the… https://t.co/jRuLLkCq9c,promask,18,13,5
2020-08-28 22:03:21,getyourkneeoffournecks MarchOnWashington2020 MarchOnWashington,3,140,@ABC7Kristen @ABC7News @ABC7GMW I support #getyourkneeoffournecks #MarchOnWashington2020 #MarchOnWashington Just en… https://t.co/GxWHkSjJRf,promask,15,11,4
2020-08-28 22:03:19,,0,126,"Stay Safe - 2 

📸 @sripadsridhar 
Retouching Artist @CmShyamSundar 

@wildcrafttweet @Sony @SonyAlpha… https://t.co/dLI7pJKiXR",promask,17,13,4
2020-08-28 22:02:42,WearAMask,1,130,"Seven ways to prep for the coming ski season to stay HEALTHY &amp; SAFE 

https://t.co/4kCKxDOicK

@NSAA_org @OnTheSnow #WearAMask",promask,23,18,5
2020-08-28 22:02:27,WearAMask COVID19,2,140,"@who #WearAMask and protect your loved ones from #COVID19.
But to break the chains of transmission, we must also:
-… https://t.co/tExeRVNMFr",promask,29,21,8
2020-08-28 22:02:26,WearAMask,1,140,"If we could #WearAMask and follow modified restrictions, many we could get back to normal: Months into the Covid-19… https://t.co/NvwZ4ZJMDv",promask,24,20,4
